MJD,Altitude,Latitude,Longitude,SPS,Alpha
32319.89444,4.70E+03,-4.26E+01,129.139589,103.226326,90
32319.89514,4.61E+03,-4.32E+01,129.721461,102.874963,90
32319.89583,4.52E+03,-4.38E+01,130.338208,102.513283,90
32319.89653,4.43E+03,-4.44E+01,130.992236,102.140872,90
32319.89722,4.34E+03,-4.50E+01,131.68616,101.757292,90
32319.89792,4.25E+03,-4.56E+01,132.422821,101.362087,90
32319.89861,4.16E+03,-4.62E+01,133.205308,100.954777,90
32319.89931,4.07E+03,-4.68E+01,134.036981,100.534858,90
32319.9,3.98E+03,-4.75E+01,134.921495,100.101803,90
32319.90069,3.88E+03,-4.81E+01,135.86282,99.655058,90
32319.90139,3.79E+03,-4.87E+01,136.865273,99.194046,90
32319.90208,3.70E+03,-4.94E+01,137.933538,98.718158,90
32319.90278,3.60E+03,-5.00E+01,139.072689,98.226761,90
32319.90347,3.51E+03,-5.07E+01,140.288213,97.719191,90
32319.90417,3.41E+03,-5.13E+01,141.586024,97.194758,90
32319.90486,3.31E+03,-5.19E+01,142.972468,96.652738,90
32319.90556,3.22E+03,-5.26E+01,144.454323,96.092383,90
32319.90625,3.12E+03,-5.32E+01,146.038775,95.512913,90
32319.90694,3.02E+03,-5.38E+01,147.733373,94.913521,90
32319.90764,2.92E+03,-5.44E+01,149.545954,94.293376,90
32319.90833,2.83E+03,-5.50E+01,151.484524,93.651621,90
32319.90903,2.73E+03,-5.55E+01,153.557092,92.987381,90
32319.90972,2.63E+03,-5.60E+01,155.771436,92.299766,90
32319.91042,2.53E+03,-5.65E+01,158.134792,91.587877,90
32319.91111,2.43E+03,-5.70E+01,160.653463,90.850813,90
32319.91181,2.33E+03,-5.74E+01,163.332333,90.087685,90
32319.9125,2.24E+03,-5.77E+01,166.174306,89.297628,90
32319.91319,2.14E+03,-5.80E+01,169.179678,88.479814,90
32319.91389,2.04E+03,-5.82E+01,172.34548,87.63348,90
32319.91458,1.94E+03,-5.83E+01,175.664877,86.757946,90
32319.91528,1.85E+03,-5.83E+01,179.126678,85.852651,90
32319.91597,1.75E+03,-5.82E+01,182.715076,84.917188,90
32319.91667,1.65E+03,-5.79E+01,186.409706,83.951351,90
32319.91736,1.56E+03,-5.75E+01,190.186091,82.955187,90
32319.91806,1.46E+03,-5.70E+01,194.016498,81.929063,90
32319.91875,1.37E+03,-5.63E+01,197.871159,80.873736,90
32319.91944,1.28E+03,-5.55E+01,201.719726,79.790442,90
32319.92014,1.19E+03,-5.45E+01,205.532815,78.680994,90
32319.92083,1.11E+03,-5.33E+01,209.283421,77.54789,90
32319.92153,1.02E+03,-5.19E+01,212.948075,76.394439,90
32319.92222,9.40E+02,-5.04E+01,216.507617,75.224891,90
32319.92292,8.60E+02,-4.86E+01,219.947561,74.044575,90
32319.92361,7.84E+02,-4.67E+01,223.258088,72.860039,90
32319.92431,7.12E+02,-4.46E+01,226.433747,71.679184,90
32319.925,6.44E+02,-4.24E+01,229.472965,70.511375,90
32319.92569,5.80E+02,-3.99E+01,232.377466,69.36752,90
32319.92639,5.21E+02,-3.73E+01,235.151688,68.260089,90
32319.92708,4.67E+02,-3.46E+01,237.802236,67.203058,90
32319.92778,4.18E+02,-3.17E+01,240.337423,66.211727,90
32319.92847,3.76E+02,-2.87E+01,242.766878,65.302415,90
32319.92917,3.40E+02,-2.55E+01,245.101212,64.491969,90
32319.92986,3.11E+02,-2.23E+01,247.351706,63.797118,90
32319.93056,2.89E+02,-1.90E+01,249.529992,63.233648,90
32319.93125,2.75E+02,-1.56E+01,251.647713,62.815467,90
32319.93194,2.68E+02,-1.22E+01,253.716159,62.553632,90
32319.93264,2.68E+02,-8.80E+00,255.745915,62.455463,90
32319.93333,2.76E+02,-5.36E+00,257.746571,62.523869,90
32319.93403,2.91E+02,-1.95E+00,259.726526,62.757014,90
32319.93472,3.13E+02,1.44E+00,261.692938,63.148404,90
32319.93542,3.42E+02,4.77E+00,263.651794,63.687378,90
32319.93611,3.77E+02,8.03E+00,265.608103,64.359956,90
32319.93681,4.18E+02,1.12E+01,267.566126,65.149879,90
32319.9375,4.65E+02,1.43E+01,269.529627,66.039705,90
32319.93819,5.16E+02,1.73E+01,271.502075,67.011808,90
32319.93889,5.73E+02,2.02E+01,273.486785,68.049195,90
32319.93958,6.35E+02,2.29E+01,275.486989,69.136087,90
32319.94028,7.00E+02,2.56E+01,277.505829,70.258275,90
32319.94097,7.70E+02,2.81E+01,279.546315,71.403277,90
32319.94167,8.43E+02,3.05E+01,281.611235,72.560361,90
32319.94236,9.20E+02,3.27E+01,283.703061,73.720458,90
32319.94306,1.00E+03,3.49E+01,285.823845,74.87603,90
32319.94375,1.08E+03,3.69E+01,287.975125,76.020903,90
32319.94444,1.17E+03,3.88E+01,290.157843,77.150098,90
32319.94514,1.25E+03,4.06E+01,292.372275,78.259674,90
32319.94583,1.34E+03,4.22E+01,294.617982,79.346572,90
32319.94653,1.43E+03,4.37E+01,296.893777,80.408482,90
32319.94722,1.53E+03,4.52E+01,299.197706,81.443728,90
32319.94792,1.62E+03,4.65E+01,301.527057,82.451157,90
32319.94861,1.72E+03,4.77E+01,303.878379,83.430053,90
32319.94931,1.81E+03,4.88E+01,306.247528,84.38006,90
32319.95,1.91E+03,4.98E+01,308.629733,85.301109,90
32319.95069,2.01E+03,5.07E+01,311.019681,86.193368,90
32319.95139,2.10E+03,5.15E+01,313.411618,87.057193,90
32319.95208,2.20E+03,5.23E+01,315.799468,87.893081,90
32319.95278,2.30E+03,5.29E+01,318.176963,88.701645,90
32319.95347,2.40E+03,5.35E+01,320.537771,89.483579,90
32319.95417,2.50E+03,5.40E+01,322.875634,90.239637,90
32319.95486,2.60E+03,5.44E+01,325.184492,90.970616,90
32319.95556,2.70E+03,5.48E+01,327.458598,91.677337,90
32319.95625,2.79E+03,5.51E+01,329.692619,92.360633,90
32319.95694,2.89E+03,5.53E+01,331.881715,93.021341,90
32319.95764,2.99E+03,5.55E+01,334.021601,93.660294,90
32319.95833,3.09E+03,5.57E+01,336.108583,94.278311,90
32319.95903,3.19E+03,5.57E+01,338.13958,94.876196,90
32319.95972,3.28E+03,5.58E+01,340.112119,95.454735,90
32319.96042,3.38E+03,5.58E+01,342.024324,96.014687,90
32319.96111,3.48E+03,5.58E+01,343.874879,96.556792,90
32319.96181,3.57E+03,5.57E+01,345.662997,97.081761,90
32319.9625,3.67E+03,5.56E+01,347.388364,97.590279,90
32319.96319,3.76E+03,5.55E+01,349.051096,98.083008,90
32319.96389,3.86E+03,5.54E+01,350.65168,98.560579,90
32319.96458,3.95E+03,5.52E+01,352.190926,99.023598,90
32319.96528,4.05E+03,5.50E+01,353.669911,99.472648,90
32319.96597,4.14E+03,5.48E+01,355.089938,99.908283,90
32319.96667,4.23E+03,5.46E+01,356.452486,100.331035,90
32319.96736,4.32E+03,5.43E+01,357.759172,100.741412,90
32319.96806,4.41E+03,5.41E+01,359.011717,101.139898,90
32319.96875,4.50E+03,5.38E+01,0.211912,101.526956,90
32319.96944,4.59E+03,5.35E+01,1.361594,101.903029,90
32319.97014,4.68E+03,5.33E+01,2.462623,102.268537,90
32319.97083,4.77E+03,5.30E+01,3.516859,102.623883,90
32319.97153,4.86E+03,5.27E+01,4.526151,102.96945,90
32319.97222,4.95E+03,5.24E+01,5.492323,103.305606,90
32319.97292,5.03E+03,5.20E+01,6.41716,103.6327,90
32319.97361,5.12E+03,5.17E+01,7.302405,103.951066,90
32319.97431,5.21E+03,5.14E+01,8.149749,104.261021,90
32319.975,5.29E+03,5.11E+01,8.960831,104.56287,90
32319.97569,5.38E+03,5.08E+01,9.73723,104.856904,90
32319.97639,5.46E+03,5.04E+01,10.480465,105.143399,90
32319.97708,5.54E+03,5.01E+01,11.191996,105.422621,90
32319.97778,5.62E+03,4.98E+01,11.87322,105.694822,90
32319.97847,5.71E+03,4.94E+01,12.525476,105.960245,90
32319.97917,5.79E+03,4.91E+01,13.15004,106.219121,90
32319.97986,5.87E+03,4.88E+01,13.748133,106.471671,90
32319.98056,5.95E+03,4.84E+01,14.320918,106.718107,90
32319.98125,6.03E+03,4.81E+01,14.869501,106.958632,90
32319.98194,6.10E+03,4.78E+01,15.394938,107.193438,90
32319.98264,6.18E+03,4.74E+01,15.898233,107.422712,90
32319.98333,6.26E+03,4.71E+01,16.380339,107.646632,90
32319.98403,6.34E+03,4.68E+01,16.842166,107.865367,90
32319.98472,6.41E+03,4.64E+01,17.284575,108.079082,90
32319.98542,6.49E+03,4.61E+01,17.708388,108.287932,90
32319.98611,6.56E+03,4.58E+01,18.114384,108.492068,90
32319.98681,6.63E+03,4.55E+01,18.503305,108.691634,90
32319.9875,6.71E+03,4.51E+01,18.875856,108.886768,90
32319.98819,6.78E+03,4.48E+01,19.232706,109.077602,90
32319.98889,6.85E+03,4.45E+01,19.574493,109.264265,90
32319.98958,6.92E+03,4.42E+01,19.901823,109.446878,90
32319.99028,7.00E+03,4.38E+01,20.215271,109.62556,90
32319.99097,7.07E+03,4.35E+01,20.515385,109.800422,90
32319.99167,7.13E+03,4.32E+01,20.802689,109.971574,90
32319.99236,7.20E+03,4.29E+01,21.077678,110.139121,90
32319.99306,7.27E+03,4.26E+01,21.340824,110.303163,90
32319.99375,7.34E+03,4.23E+01,21.592579,110.463797,90
32319.99444,7.41E+03,4.20E+01,21.833372,110.621115,90
32319.99514,7.47E+03,4.17E+01,22.06361,110.775209,90
32319.99583,7.54E+03,4.14E+01,22.283685,110.926164,90
32319.99653,7.61E+03,4.11E+01,22.493968,111.074063,90
32319.99722,7.67E+03,4.07E+01,22.694813,111.218987,90
32319.99792,7.73E+03,4.04E+01,22.88656,111.361014,90
32319.99861,7.80E+03,4.02E+01,23.069532,111.500217,90
32319.99931,7.86E+03,3.99E+01,23.244037,111.636669,90
32320,7.92E+03,3.96E+01,23.410371,111.77044,90
32320.00069,7.99E+03,3.93E+01,23.568815,111.901596,90
32320.00139,8.05E+03,3.90E+01,23.719639,112.030203,90
32320.00208,8.11E+03,3.87E+01,23.863101,112.156322,90
32320.00278,8.17E+03,3.84E+01,23.999449,112.280015,90
32320.00347,8.23E+03,3.81E+01,24.128917,112.401339,90
32320.00417,8.29E+03,3.78E+01,24.251734,112.520351,90
32320.00486,8.35E+03,3.76E+01,24.368114,112.637106,90
32320.00556,8.40E+03,3.73E+01,24.478268,112.751656,90
32320.00625,8.46E+03,3.70E+01,24.582392,112.864052,90
32320.00694,8.52E+03,3.67E+01,24.680679,112.974343,90
32320.00764,8.57E+03,3.64E+01,24.773313,113.082578,90
32320.00833,8.63E+03,3.62E+01,24.860468,113.188802,90
32320.00903,8.69E+03,3.59E+01,24.942315,113.293061,90
32320.00972,8.74E+03,3.56E+01,25.019015,113.395396,90
32320.01042,8.80E+03,3.54E+01,25.090724,113.495851,90
32320.01111,8.85E+03,3.51E+01,25.157592,113.594466,90
32320.01181,8.90E+03,3.48E+01,25.219765,113.691281,90
32320.0125,8.95E+03,3.46E+01,25.277379,113.786332,90
32320.01319,9.01E+03,3.43E+01,25.330569,113.879659,90
32320.01389,9.06E+03,3.40E+01,25.379464,113.971295,90
32320.01458,9.11E+03,3.38E+01,25.424186,114.061276,90
32320.01528,9.16E+03,3.35E+01,25.464855,114.149636,90
32320.01597,9.21E+03,3.33E+01,25.501587,114.236408,90
32320.01667,9.26E+03,3.30E+01,25.534491,114.321622,90
32320.01736,9.31E+03,3.28E+01,25.563675,114.40531,90
32320.01806,9.36E+03,3.25E+01,25.589241,114.487502,90
32320.01875,9.41E+03,3.23E+01,25.611289,114.568227,90
32320.01944,9.45E+03,3.20E+01,25.629915,114.647512,90
32320.02014,9.50E+03,3.18E+01,25.645211,114.725386,90
32320.02083,9.55E+03,3.15E+01,25.657266,114.801874,90
32320.02153,9.59E+03,3.13E+01,25.666168,114.877003,90
32320.02222,9.64E+03,3.10E+01,25.671999,114.950797,90
32320.02292,9.68E+03,3.08E+01,25.674841,115.023281,90
32320.02361,9.73E+03,3.05E+01,25.674771,115.094479,90
32320.02431,9.77E+03,3.03E+01,25.671865,115.164413,90
32320.025,9.82E+03,3.01E+01,25.666196,115.233106,90
32320.02569,9.86E+03,2.98E+01,25.657835,115.30058,90
32320.02639,9.90E+03,2.96E+01,25.64685,115.366855,90
32320.02708,9.94E+03,2.93E+01,25.633307,115.431952,90
32320.02778,9.98E+03,2.91E+01,25.617271,115.495892,90
32320.02847,1.00E+04,2.89E+01,25.598804,115.558693,90
32320.02917,1.01E+04,2.86E+01,25.577967,115.620374,90
32320.02986,1.01E+04,2.84E+01,25.554817,115.680955,90
32320.03056,1.01E+04,2.82E+01,25.529411,115.740452,90
32320.03125,1.02E+04,2.79E+01,25.501805,115.798884,90
32320.03194,1.02E+04,2.77E+01,25.472053,115.856267,90
32320.03264,1.03E+04,2.75E+01,25.440204,115.912617,90
32320.03333,1.03E+04,2.73E+01,25.406312,115.967951,90
32320.03403,1.03E+04,2.70E+01,25.370423,116.022284,90
32320.03472,1.04E+04,2.68E+01,25.332585,116.075632,90
32320.03542,1.04E+04,2.66E+01,25.292845,116.128009,90
32320.03611,1.04E+04,2.64E+01,25.251248,116.17943,90
32320.03681,1.05E+04,2.61E+01,25.207837,116.229909,90
32320.0375,1.05E+04,2.59E+01,25.162654,116.279459,90
32320.03819,1.06E+04,2.57E+01,25.115741,116.328095,90
32320.03889,1.06E+04,2.55E+01,25.067138,116.375827,90
32320.03958,1.06E+04,2.53E+01,25.016884,116.422671,90
32320.04028,1.07E+04,2.50E+01,24.965016,116.468637,90
32320.04097,1.07E+04,2.48E+01,24.911573,116.513737,90
32320.04167,1.07E+04,2.46E+01,24.85659,116.557984,90
32320.04236,1.08E+04,2.44E+01,24.800102,116.601389,90
32320.04306,1.08E+04,2.42E+01,24.742143,116.643963,90
32320.04375,1.08E+04,2.40E+01,24.682746,116.685716,90
32320.04444,1.08E+04,2.37E+01,24.621945,116.72666,90
32320.04514,1.09E+04,2.35E+01,24.559771,116.766803,90
32320.04583,1.09E+04,2.33E+01,24.496255,116.806158,90
32320.04653,1.09E+04,2.31E+01,24.431427,116.844732,90
32320.04722,1.10E+04,2.29E+01,24.365316,116.882536,90
32320.04792,1.10E+04,2.27E+01,24.297952,116.919579,90
32320.04861,1.10E+04,2.25E+01,24.229362,116.955869,90
32320.04931,1.10E+04,2.23E+01,24.159573,116.991417,90
32320.05,1.11E+04,2.21E+01,24.088613,117.026229,90
32320.05069,1.11E+04,2.18E+01,24.016508,117.060315,90
32320.05139,1.11E+04,2.16E+01,23.943283,117.093682,90
32320.05208,1.12E+04,2.14E+01,23.868963,117.126339,90
32320.05278,1.12E+04,2.12E+01,23.793573,117.158292,90
32320.05347,1.12E+04,2.10E+01,23.717137,117.189551,90
32320.05417,1.12E+04,2.08E+01,23.639677,117.220121,90
32320.05486,1.13E+04,2.06E+01,23.561218,117.25001,90
32320.05556,1.13E+04,2.04E+01,23.481781,117.279225,90
32320.05625,1.13E+04,2.02E+01,23.401387,117.307772,90
32320.05694,1.13E+04,2.00E+01,23.32006,117.335658,90
32320.05764,1.13E+04,1.98E+01,23.23782,117.36289,90
32320.05833,1.14E+04,1.96E+01,23.154686,117.389474,90
32320.05903,1.14E+04,1.94E+01,23.070681,117.415415,90
32320.05972,1.14E+04,1.92E+01,22.985822,117.44072,90
32320.06042,1.14E+04,1.90E+01,22.900131,117.465393,90
32320.06111,1.14E+04,1.88E+01,22.813625,117.489442,90
32320.06181,1.15E+04,1.86E+01,22.726324,117.512871,90
32320.0625,1.15E+04,1.84E+01,22.638245,117.535685,90
32320.06319,1.15E+04,1.82E+01,22.549407,117.557889,90
32320.06389,1.15E+04,1.80E+01,22.459828,117.579489,90
32320.06458,1.15E+04,1.78E+01,22.369525,117.600489,90
32320.06528,1.16E+04,1.76E+01,22.278514,117.620894,90
32320.06597,1.16E+04,1.74E+01,22.186813,117.640708,90
32320.06667,1.16E+04,1.72E+01,22.094438,117.659935,90
32320.06736,1.16E+04,1.70E+01,22.001405,117.678581,90
32320.06806,1.16E+04,1.68E+01,21.90773,117.696649,90
32320.06875,1.16E+04,1.66E+01,21.813429,117.714142,90
32320.06944,1.17E+04,1.64E+01,21.718518,117.731066,90
32320.07014,1.17E+04,1.62E+01,21.62301,117.747423,90
32320.07083,1.17E+04,1.60E+01,21.526921,117.763217,90
32320.07153,1.17E+04,1.58E+01,21.430267,117.778452,90
32320.07222,1.17E+04,1.56E+01,21.33306,117.793131,90
32320.07292,1.17E+04,1.54E+01,21.235316,117.807257,90
32320.07361,1.17E+04,1.52E+01,21.137049,117.820834,90
32320.07431,1.18E+04,1.50E+01,21.038272,117.833864,90
32320.075,1.18E+04,1.48E+01,20.938999,117.84635,90
32320.07569,1.18E+04,1.46E+01,20.839244,117.858296,90
32320.07639,1.18E+04,1.45E+01,20.739019,117.869704,90
32320.07708,1.18E+04,1.43E+01,20.638338,117.880575,90
32320.07778,1.18E+04,1.41E+01,20.537214,117.890914,90
32320.07847,1.18E+04,1.39E+01,20.43566,117.900722,90
32320.07917,1.18E+04,1.37E+01,20.333687,117.910002,90
32320.07986,1.18E+04,1.35E+01,20.231309,117.918755,90
32320.08056,1.18E+04,1.33E+01,20.128539,117.926984,90
32320.08125,1.19E+04,1.31E+01,20.025387,117.934691,90
32320.08194,1.19E+04,1.29E+01,19.921866,117.941877,90
32320.08264,1.19E+04,1.27E+01,19.817988,117.948544,90
32320.08333,1.19E+04,1.25E+01,19.713766,117.954695,90
32320.08403,1.19E+04,1.23E+01,19.609209,117.96033,90
32320.08472,1.19E+04,1.21E+01,19.504331,117.965451,90
32320.08542,1.19E+04,1.19E+01,19.399142,117.970059,90
32320.08611,1.19E+04,1.18E+01,19.293655,117.974156,90
32320.08681,1.19E+04,1.16E+01,19.187879,117.977742,90
32320.0875,1.19E+04,1.14E+01,19.081826,117.98082,90
32320.08819,1.19E+04,1.12E+01,18.975508,117.98339,90
32320.08889,1.19E+04,1.10E+01,18.868935,117.985452,90
32320.08958,1.19E+04,1.08E+01,18.762118,117.987008,90
32320.09028,1.19E+04,1.06E+01,18.655068,117.988058,90
32320.09097,1.19E+04,1.04E+01,18.547796,117.988603,90
32320.09167,1.19E+04,1.02E+01,18.440312,117.988643,90
32320.09236,1.19E+04,1.00E+01,18.332627,117.98818,90
32320.09306,1.19E+04,9.84E+00,18.224751,117.987212,90
32320.09375,1.19E+04,9.64E+00,18.116695,117.985741,90
32320.09444,1.19E+04,9.45E+00,18.00847,117.983767,90
32320.09514,1.19E+04,9.26E+00,17.900086,117.98129,90
32320.09583,1.19E+04,9.07E+00,17.791552,117.978309,90
32320.09653,1.19E+04,8.88E+00,17.68288,117.974825,90
32320.09722,1.19E+04,8.69E+00,17.57408,117.970837,90
32320.09792,1.19E+04,8.49E+00,17.465161,117.966346,90
32320.09861,1.19E+04,8.30E+00,17.356135,117.96135,90
32320.09931,1.19E+04,8.11E+00,17.247011,117.955849,90
32320.1,1.19E+04,7.92E+00,17.137799,117.949844,90
32320.10069,1.19E+04,7.72E+00,17.028509,117.943332,90
32320.10139,1.19E+04,7.53E+00,16.919152,117.936314,90
32320.10208,1.19E+04,7.34E+00,16.809738,117.928788,90
32320.10278,1.19E+04,7.15E+00,16.700276,117.920754,90
32320.10347,1.19E+04,6.95E+00,16.590777,117.912211,90
32320.10417,1.19E+04,6.76E+00,16.481251,117.903157,90
32320.10486,1.19E+04,6.57E+00,16.371708,117.893591,90
32320.10556,1.19E+04,6.37E+00,16.262158,117.883513,90
32320.10625,1.19E+04,6.18E+00,16.152611,117.87292,90
32320.10694,1.19E+04,5.98E+00,16.043077,117.861811,90
32320.10764,1.19E+04,5.79E+00,15.933567,117.850185,90
32320.10833,1.19E+04,5.60E+00,15.82409,117.838039,90
32320.10903,1.19E+04,5.40E+00,15.714657,117.825373,90
32320.10972,1.19E+04,5.21E+00,15.605277,117.812184,90
32320.11042,1.18E+04,5.01E+00,15.495962,117.79847,90
32320.11111,1.18E+04,4.82E+00,15.386721,117.78423,90
32320.11181,1.18E+04,4.62E+00,15.277565,117.76946,90
32320.1125,1.18E+04,4.43E+00,15.168505,117.754159,90
32320.11319,1.18E+04,4.23E+00,15.059549,117.738325,90
32320.11389,1.18E+04,4.03E+00,14.95071,117.721955,90
32320.11458,1.18E+04,3.84E+00,14.841997,117.705045,90
32320.11528,1.18E+04,3.64E+00,14.733421,117.687595,90
32320.11597,1.18E+04,3.44E+00,14.624993,117.6696,90
32320.11667,1.17E+04,3.24E+00,14.516723,117.651058,90
32320.11736,1.17E+04,3.05E+00,14.408623,117.631967,90
32320.11806,1.17E+04,2.85E+00,14.300703,117.612321,90
32320.11875,1.17E+04,2.65E+00,14.192974,117.59212,90
32320.11944,1.17E+04,2.45E+00,14.085446,117.571359,90
32320.12014,1.17E+04,2.25E+00,13.978133,117.550034,90
32320.12083,1.17E+04,2.05E+00,13.871043,117.528142,90
32320.12153,1.17E+04,1.85E+00,13.76419,117.50568,90
32320.12222,1.16E+04,1.65E+00,13.657584,117.482644,90
32320.12292,1.16E+04,1.45E+00,13.551236,117.459028,90
32320.12361,1.16E+04,1.25E+00,13.44516,117.434831,90
32320.12431,1.16E+04,1.05E+00,13.339365,117.410047,90
32320.125,1.16E+04,8.43E-01,13.233865,117.384671,90
32320.12569,1.16E+04,6.40E-01,13.128671,117.3587,90
32320.12639,1.15E+04,4.36E-01,13.023796,117.332129,90
32320.12708,1.15E+04,2.32E-01,12.919251,117.304954,90
32320.12778,1.15E+04,2.79E-02,12.81505,117.277168,90
32320.12847,1.15E+04,-1.77E-01,12.711205,117.248767,90
32320.12917,1.15E+04,-3.83E-01,12.607728,117.219747,90
32320.12986,1.14E+04,-5.89E-01,12.504634,117.190101,90
32320.13056,1.14E+04,-7.95E-01,12.401935,117.159824,90
32320.13125,1.14E+04,-1.00E+00,12.299644,117.128911,90
32320.13194,1.14E+04,-1.21E+00,12.197775,117.097355,90
32320.13264,1.14E+04,-1.42E+00,12.096341,117.065151,90
32320.13333,1.13E+04,-1.63E+00,11.995357,117.032293,90
32320.13403,1.13E+04,-1.84E+00,11.894837,116.998775,90
32320.13472,1.13E+04,-2.05E+00,11.794796,116.964589,90
32320.13542,1.13E+04,-2.26E+00,11.695247,116.92973,90
32320.13611,1.12E+04,-2.47E+00,11.596205,116.89419,90
32320.13681,1.12E+04,-2.68E+00,11.497687,116.857962,90
32320.1375,1.12E+04,-2.90E+00,11.399706,116.82104,90
32320.13819,1.12E+04,-3.11E+00,11.30228,116.783416,90
32320.13889,1.11E+04,-3.32E+00,11.205423,116.745083,90
32320.13958,1.11E+04,-3.54E+00,11.109152,116.706032,90
32320.14028,1.11E+04,-3.75E+00,11.013483,116.666255,90
32320.14097,1.11E+04,-3.97E+00,10.918434,116.625746,90
32320.14167,1.10E+04,-4.19E+00,10.82402,116.584494,90
32320.14236,1.10E+04,-4.41E+00,10.730261,116.542492,90
32320.14306,1.10E+04,-4.63E+00,10.637172,116.49973,90
32320.14375,1.09E+04,-4.85E+00,10.544774,116.4562,90
32320.14444,1.09E+04,-5.07E+00,10.453083,116.411893,90
32320.14514,1.09E+04,-5.29E+00,10.362119,116.366798,90
32320.14583,1.09E+04,-5.51E+00,10.271902,116.320906,90
32320.14653,1.08E+04,-5.73E+00,10.182451,116.274207,90
32320.14722,1.08E+04,-5.96E+00,10.093785,116.226691,90
32320.14792,1.08E+04,-6.18E+00,10.005926,116.178347,90
32320.14861,1.07E+04,-6.41E+00,9.918895,116.129164,90
32320.14931,1.07E+04,-6.64E+00,9.832712,116.079131,90
32320.15,1.07E+04,-6.87E+00,9.7474,116.028237,90
32320.15069,1.06E+04,-7.10E+00,9.662982,115.97647,90
32320.15139,1.06E+04,-7.33E+00,9.579479,115.923818,90
32320.15208,1.06E+04,-7.56E+00,9.496917,115.870268,90
32320.15278,1.05E+04,-7.79E+00,9.415318,115.815809,90
32320.15347,1.05E+04,-8.02E+00,9.334708,115.760426,90
32320.15417,1.05E+04,-8.26E+00,9.255112,115.704107,90
32320.15486,1.04E+04,-8.49E+00,9.176555,115.646838,90
32320.15556,1.04E+04,-8.73E+00,9.099064,115.588604,90
32320.15625,1.04E+04,-8.97E+00,9.022666,115.529392,90
32320.15694,1.03E+04,-9.21E+00,8.94739,115.469187,90
32320.15764,1.03E+04,-9.45E+00,8.873263,115.407973,90
32320.15833,1.02E+04,-9.69E+00,8.800316,115.345735,90
32320.15903,1.02E+04,-9.93E+00,8.728578,115.282457,90
32320.15972,1.02E+04,-1.02E+01,8.65808,115.218122,90
